label,rank,phrase,total_contribution,requirement_count
통상수용,1394,운영하는,0.006,1
통상수용,1395,금지하며,0.006,1
통상수용,1396,범위관리,0.0059,1
통상수용,1397,프로젝트관리,0.0059,1
통상수용,1398,위험관리계획,0.0059,1
통상수용,1399,관리(당행,0.0059,1
통상수용,1400,관리도구는,0.0059,1
통상수용,1401,공통표준용어를,0.0059,1
통상수용,1402,자료보안,0.0059,1
통상수용,1403,운영자,0.0058,1
통상수용,1404,침해,0.0058,1
통상수용,1405,침해사고,0.0058,1
통상수용,1406,제출자료에,0.0057,1
통상수용,1407,일정표,0.0056,1
통상수용,1408,사용기준이,0.0056,1
통상수용,1409,자동비교(신청인,0.0056,1
통상수용,1410,프로젝트관리자(PM)는,0.0056,1
통상수용,1411,문서화해야,0.0055,1
통상수용,1412,제시해야,0.0055,1
통상수용,1413,게시판·공지·설문,0.0055,1
통상수용,1414,담당게시판,0.0055,1
통상수용,1415,게시판의,0.0055,1
통상수용,1416,게시판별,0.0055,1
통상수용,1417,게시판/공지글,0.0055,1
통상수용,1418,점검사항,0.0054,1
통상수용,1419,점검항목,0.0054,1
통상수용,1420,점검분야,0.0054,1
통상수용,1421,준수사항(별첨1)를,0.0054,1
통상수용,1422,누출,0.0053,1
통상수용,1423,운영전환,0.0051,1
통상수용,1424,운영기관이,0.0051,1
통상수용,1425,개방·모델,0.0051,1
통상수용,1426,개방된,0.0051,1
통상수용,1427,사업자의,0.0051,1
통상수용,1428,사업추진,0.0051,1
통상수용,1429,비전자기록물의,0.0051,1
통상수용,1430,전자문서와,0.0051,1
통상수용,1431,전자문서함,0.0051,1
통상수용,1432,착수계획서,0.005,1
통상수용,1433,제출계획,0.005,1
통상수용,1434,외부망에서,0.0048,1
통상수용,1435,보도자료,0.0047,1
통상수용,1436,대응자료,0.0047,1
통상수용,1437,교육훈련,0.0047,1
통상수용,1438,교육계획서를,0.0047,1
통상수용,1439,교육계획서에는,0.0047,1
통상수용,1440,교육훈련에,0.0047,1
통상수용,1441,교육대상,0.0047,1
통상수용,1442,교육・훈련,0.0047,1
통상수용,1443,교육,0.0047,1
통상수용,1444,자동검증(제출자료,0.0047,1
통상수용,1445,외부시스템(관세청,0.0047,1
통상수용,1446,외부시스템에서,0.0047,1
통상수용,1447,외부시스템,0.0047,1
통상수용,1448,미준수로,0.0046,1
통상수용,1449,사용률,0.0046,1
통상수용,1450,사용률은,0.0046,1
통상수용,1451,사용률과,0.0046,1
통상수용,1452,사용률을,0.0046,1
통상수용,1453,표준프레임워크와,0.0045,1
통상수용,1454,국방표준,0.0045,1
통상수용,1455,국방표준데이터,0.0045,1
통상수용,1456,임시사용자(용역,0.0045,1
통상수용,1457,업무·프로젝트,0.0045,1
통상수용,1458,프로젝트ToDo,0.0045,1
통상수용,1459,프로젝트ToDo는,0.0045,1
통상수용,1460,프로세스화할,0.0045,1
통상수용,1461,요구사항정의서,0.0044,1
통상수용,1462,운영개념,0.0044,1
통상수용,1463,보고회(워크숍,0.0043,1
통상수용,1464,착수보고서,0.0043,1
통상수용,1465,중간보고서,0.0043,1
통상수용,1466,최종보고서,0.0043,1
통상수용,1467,주간/월간보고,0.0043,1
통상수용,1468,포함해야,0.0042,1
통상수용,1469,포함하며,0.0042,1
통상수용,1470,정함,0.0042,1
통상수용,1471,포함함,0.0042,1
통상수용,1472,포탈(관리자,0.0042,1
통상수용,1473,관리기능에서,0.0042,1
통상수용,1474,관리되지,0.0042,1
통상수용,1475,관리되는,0.0042,1
통상수용,1476,사업관련자,0.0041,1
통상수용,1477,사업관리기관에,0.0041,1
통상수용,1478,개인정보처리방침을,0.0041,1
통상수용,1479,개인정보보호법을,0.0041,1
통상수용,1480,제2호,0.0041,1
통상수용,1481,제26조,0.0041,1
통상수용,1482,제27조,0.0041,1
통상수용,1483,제28조에,0.0041,1
통상수용,1484,변경으로,0.0041,1
통상수용,1485,과업변경에,0.0041,1
통상수용,1486,기준(등록,0.0041,1
통상수용,1487,사업일정계획은,0.0037,1
통상수용,1488,일정(총괄)과,0.0037,1
통상수용,1489,일정으로,0.0037,1
통상수용,1490,일정이,0.0037,1
통상수용,1491,제공받고,0.0037,1
통상수용,1492,제공·대여·열람,0.0037,1
통상수용,1493,구조에,0.0036,1
통상수용,1494,감리)에,0.0036,1
통상수용,1495,감리를,0.0036,1
통상수용,1496,마일스톤(착수·중간·완료보고회,0.0036,1
통상수용,1497,보고자료는,0.0036,1
통상수용,1498,기관표준을,0.0035,1
통상수용,1499,DB표준과,0.0035,1
통상수용,1500,감리기준(행정안전부,0.0035,1
통상수용,1501,감리결과,0.0035,1
통상수용,1502,감리의,0.0035,1
통상수용,1503,개방데이터,0.0035,1
통상수용,1504,개방데이터의,0.0035,1
통상수용,1505,개방될,0.0035,1
통상수용,1506,전략과제,0.0034,1
통상수용,1507,이행과제,0.0034,1
통상수용,1508,과제의,0.0034,1
통상수용,1509,실행과제,0.0034,1
통상수용,1510,과제별,0.0034,1
통상수용,1511,관리하여,0.0034,1
통상수용,1512,자료타입,0.0033,1
통상수용,1513,자료타입(DB,0.0033,1
통상수용,1514,연동자료,0.0033,1
통상수용,1515,비밀자료의,0.0033,1
통상수용,1516,관리와,0.0033,1
통상수용,1517,중간관리자(PL)에,0.0033,1
통상수용,1518,개인정보보호지침을,0.003,1
통상수용,1519,개인정보의,0.003,1
통상수용,1520,개인정보보호를,0.003,1
통상수용,1521,제14조의2(산출물의,0.003,1
통상수용,1522,사용자지침서,0.0029,1
통상수용,1523,운영자지침서를,0.0029,1
통상수용,1524,지침서는,0.0029,1
통상수용,1525,운영자지침서,0.0029,1
통상수용,1526,운영자지침서는,0.0029,1
통상수용,1527,보고회,0.0024,1
통상수용,1528,완료보고회,0.0024,1
통상수용,1529,보고회를,0.0024,1
통상수용,1530,착수보고회를,0.0024,1
통상수용,1531,완료보고회를,0.0024,1
통상수용,1532,보고회의,0.0024,1
통상수용,1533,자료유출방지,0.0023,1
통상수용,1534,관련자료,0.0023,1
통상수용,1535,자료전송이,0.0023,1
통상수용,1536,붙임자료를,0.0023,1
통상수용,1537,하자보수,0.0022,1
통상수용,1538,하자보수를,0.0022,1
통상수용,1539,DB표준(용어,0.0021,1
통상수용,1540,표준코드가,0.0021,1
통상수용,1541,표준코드,0.0021,1
통상수용,1542,관리체계를,0.002,1
통상수용,1543,관리항목이,0.002,1
견적반영,1,AI,5.5892,48
견적반영,2,데이터,4.2888,79
견적반영,3,자동,3.1973,55
견적반영,4,처리,1.844,36
견적반영,5,자원,1.5245,24
견적반영,6,데이터를,1.5024,32
견적반영,7,기반,1.4383,22
견적반영,8,기능,1.3583,30
견적반영,9,있는,1.2035,20
견적반영,10,모니터링,1.2033,15
견적반영,11,수집,1.1973,31
견적반영,12,구축,0.8755,11
견적반영,13,데이터는,0.8528,21
견적반영,14,GPU,0.8453,13
견적반영,15,서비스,0.7923,6
견적반영,16,문서,0.7888,24
견적반영,17,모델,0.7864,41
견적반영,18,데이터의,0.752,23
견적반영,19,구성,0.7513,19
견적반영,20,데이터셋,0.7503,15
견적반영,21,인프라,0.7427,7
견적반영,22,전처리,0.64,16
견적반영,23,학습,0.585,16
견적반영,24,자원을,0.5264,14
견적반영,25,자동화,0.4798,14
견적반영,26,검색,0.4661,25
견적반영,27,학습데이터,0.4278,11
견적반영,28,기능을,0.4213,14
견적반영,29,자동으로,0.3748,18
견적반영,30,구현,0.367,6
견적반영,31,지식,0.3647,6
견적반영,32,실시간,0.3586,7
견적반영,33,성능,0.3531,5
견적반영,34,품질,0.3456,7
견적반영,35,대시보드,0.3383,1
견적반영,36,학습을,0.3342,9
견적반영,37,배포,0.3186,11
견적반영,38,관리,0.3089,16
견적반영,39,모델을,0.2966,11
견적반영,40,추출,0.2952,8
견적반영,41,SW사업정보,0.2872,2
견적반영,42,포함,0.2832,8
견적반영,43,학습데이터셋,0.2653,7
견적반영,44,구성을,0.2653,7
견적반영,45,수집된,0.2598,7
견적반영,46,생성,0.2556,9
견적반영,47,메신저,0.2555,2
견적반영,48,서버,0.2471,5
견적반영,49,수집을,0.2416,6
견적반영,50,전문,0.2394,5
견적반영,51,Agent,0.2382,3
견적반영,52,전문가,0.2336,7
견적반영,53,모델의,0.2333,15
견적반영,54,메타데이터,0.2312,12
견적반영,55,제공,0.2298,8
견적반영,56,개발환경,0.2052,3
견적반영,57,CPU,0.2006,8
견적반영,58,지식베이스를,0.1996,3
견적반영,59,데이터가,0.1967,5
견적반영,60,프롬프트,0.1964,2
견적반영,61,개방데이터를,0.1932,1
견적반영,62,데이터에,0.1915,9
견적반영,63,지원,0.1819,6
견적반영,64,GPU/CPU,0.1754,2
견적반영,65,수집할,0.1671,5
견적반영,66,관리되어야,0.1651,3
견적반영,67,자원의,0.164,5
견적반영,68,Ai,0.1622,1
견적반영,69,업무,0.1553,6
견적반영,70,전문인력을,0.1548,2
견적반영,71,학습이,0.1492,2
견적반영,72,사용률을,0.149,1
견적반영,73,DB,0.1478,2
견적반영,74,모니터링하는,0.1432,2
견적반영,75,이중화,0.1379,1
견적반영,76,대화,0.1349,3
견적반영,77,스토리지,0.1346,2
견적반영,78,AI모델,0.134,3
견적반영,79,운영,0.1321,1
견적반영,80,데이터레이크,0.1315,4
견적반영,81,메타데이터를,0.1295,8
견적반영,82,처리를,0.1289,5
견적반영,83,플랫폼(개발/운영,0.1209,1
견적반영,84,전문성을,0.1202,1
견적반영,85,가능성(XAI,0.115,1
견적반영,86,학습모델,0.1143,2
견적반영,87,문서의,0.1136,10
견적반영,88,모니터링하고,0.107,2
견적반영,89,수집하는,0.1046,5
견적반영,90,성능에,0.1014,1
견적반영,91,파일을,0.0998,3
견적반영,92,다양한,0.0984,1
견적반영,93,작업(모니터링,0.0973,1
견적반영,94,처리할,0.0952,4
견적반영,95,데이터와,0.0945,3
견적반영,96,사업정보,0.0924,1
견적반영,97,정보(자동발급/수동처리)를,0.0918,1
견적반영,98,저장소,0.0915,3
견적반영,99,이행,0.0898,3
견적반영,100,첨부파일을,0.0897,2
견적반영,101,분석,0.0895,3
견적반영,102,단계,0.0887,4
견적반영,103,학습에,0.0886,2
견적반영,104,CPU/GPU,0.088,2
견적반영,105,문서별,0.0873,5
견적반영,106,Server,0.0867,2
견적반영,107,방안,0.0852,4
견적반영,108,AI플랫폼,0.0843,3
견적반영,109,인력을,0.0842,1
견적반영,110,문서를,0.0841,7
견적반영,111,통합,0.0833,1
견적반영,112,인프라용,0.0832,1
견적반영,113,문서에,0.0832,6
견적반영,114,자동발급,0.0826,2
견적반영,115,재처리,0.0819,3
견적반영,116,인공지능,0.0813,1
견적반영,117,워크플로,0.0806,1
견적반영,118,워크플로(초안→검토→승인→배포,0.0806,1
견적반영,119,설정,0.0802,8
견적반영,120,장애에,0.0796,1
견적반영,121,엔지니어링,0.0786,1
견적반영,122,선택·생성,0.0786,1
견적반영,123,상태,0.078,2
견적반영,124,ServerFilter(지란지교,0.0778,1
견적반영,125,AI를,0.077,1
견적반영,126,처리하는,0.077,4
견적반영,127,단계별,0.0765,6
견적반영,128,모델(sLLM,0.0749,6
견적반영,129,빌드·테스트·배포를,0.0743,1
견적반영,130,이력(배포,0.0743,1
견적반영,131,클러스터,0.0736,1
견적반영,132,클러스터의,0.0736,1
견적반영,133,모델은,0.0724,4
견적반영,134,파인튜닝,0.0718,1
견적반영,135,파인튜닝(Fine-tuning,0.0718,1
견적반영,136,수집하고,0.0708,4
견적반영,137,마련,0.0698,2
견적반영,138,자원은,0.069,2
견적반영,139,수집자료,0.0687,2
견적반영,140,데이터셋에,0.0686,3
견적반영,141,전문인력의,0.068,4
견적반영,142,모델별,0.0679,4
견적반영,143,전문인력,0.0669,4
견적반영,144,품질이,0.0667,1
견적반영,145,구성해야,0.0653,2
견적반영,146,기반으로,0.0637,3
견적반영,147,모델(120B,0.063,5
견적반영,148,지원(국방망,0.0629,1
견적반영,149,구축에,0.0628,1
견적반영,150,구축한,0.0628,1
견적반영,151,자동작성,0.062,2
견적반영,152,학습·평가데이터,0.0619,1
견적반영,153,서버개인정보,0.0619,1
견적반영,154,서버관리,0.0619,1
견적반영,155,제공(AI,0.0607,2
견적반영,156,자동화를,0.0606,1
견적반영,157,처리가,0.0605,4
견적반영,158,AI가,0.0605,3
견적반영,159,AI코드,0.0604,1
견적반영,160,자동생성,0.0593,3
견적반영,161,관리(데이터셋,0.0588,1
견적반영,162,워크스페이스,0.0587,4
견적반영,163,자동완성,0.0577,1
견적반영,164,범위(대화,0.0564,1
견적반영,165,확보,0.0563,1
견적반영,166,배포된,0.0561,4
견적반영,167,지식베이스로,0.0558,2
견적반영,168,비식별화,0.0557,1
견적반영,169,비식별화(AI,0.0557,1
견적반영,170,저장,0.0555,4
견적반영,171,자원(GPU,0.0555,1
견적반영,172,파이프라인,0.055,1
견적반영,173,데이터(약,0.0544,1
견적반영,174,이력을,0.0542,3
견적반영,175,효율적으로,0.0542,2
견적반영,176,효율적인,0.0542,2
견적반영,177,구조,0.0541,3
견적반영,178,지식베이스에,0.0532,2
견적반영,179,모니터링하면서,0.0527,1
견적반영,180,비정형,0.0519,2
견적반영,181,도구,0.0519,2
견적반영,182,문서데이터를,0.0518,1
견적반영,183,시스템에서,0.0511,1
견적반영,184,목록,0.051,1
견적반영,185,수집/저장/처리-데이터,0.051,1
견적반영,186,모델에,0.0509,6
견적반영,187,데이터셋명,0.0503,1
견적반영,188,원본-전처리,0.0499,1
견적반영,189,자동발급을,0.0497,1
견적반영,190,전자결재,0.0494,1
견적반영,191,처리결과(수집·적재·정제,0.0483,1
견적반영,192,통합검색,0.0482,1
견적반영,193,자동발송,0.0479,1
견적반영,194,성능진단을,0.0477,1
견적반영,195,목표성능,0.0477,1
견적반영,196,아키텍처,0.0475,1
견적반영,197,아키텍처(Kubernetes,0.0475,1
견적반영,198,기능(비식별,0.0475,1
견적반영,199,검색할,0.0475,3
견적반영,200,컨테이너,0.0474,1
견적반영,201,컨테이너에,0.0474,1
견적반영,202,컨테이너의,0.0474,1
견적반영,203,컨테이너별,0.0474,1
견적반영,204,인프라를,0.0473,2
견적반영,205,버전,0.0468,4
견적반영,206,메타데이터로,0.0467,3
견적반영,207,이행되었는지,0.0466,2
견적반영,208,모델과,0.0463,4
견적반영,209,문서로,0.0459,4
견적반영,210,데이터만,0.0458,3
견적반영,211,저장소(www.spir.kr,0.0457,1
견적반영,212,학습데이터셋(의약품,0.0443,1
견적반영,213,구성(상시,0.0439,2
견적반영,214,사전학습,0.0436,1
견적반영,215,사전학습(Continual,0.0436,1
견적반영,216,이행의,0.0433,1
견적반영,217,이행되었는지를,0.0433,1
견적반영,218,방향,0.0432,3
견적반영,219,알림서비스,0.0432,1
견적반영,220,수집내용의,0.0427,1
견적반영,221,성능평가를,0.0425,1
견적반영,222,학습·파인튜닝,0.0422,1
견적반영,223,플랫폼,0.0421,2
견적반영,224,상담지식,0.0419,1
견적반영,225,질의,0.0419,3
견적반영,226,감사,0.0412,1
견적반영,227,sLLM(전문가,0.0409,1
견적반영,228,정상데이터를,0.0409,1
견적반영,229,종류·위치·층수·회의실,0.0407,1
견적반영,230,지식베이스,0.0407,2
견적반영,231,데이터분석,0.0401,2
견적반영,232,데이터(침해사고,0.0399,1
견적반영,233,구조를,0.0398,3
견적반영,234,구성요소는,0.0395,1
견적반영,235,수집·등록·활용,0.0395,1
견적반영,236,운영관리기능,0.0393,2
견적반영,237,업무를,0.0392,2
견적반영,238,메타데이터(시행일,0.0386,1
견적반영,239,비교,0.0383,1
견적반영,240,비교대상(데이터,0.0383,1
견적반영,241,모니터,0.0382,1
견적반영,242,모니터(대각선,0.0382,1
견적반영,243,모니터&마우스&키보드,0.0382,1
견적반영,244,추출할,0.0379,2
견적반영,245,실시간DB,0.0379,1
견적반영,246,GPU·CPU·메모리·네트워크,0.0378,1
견적반영,247,GPU로,0.0378,1
견적반영,248,지원해야,0.0377,2
견적반영,249,추출하여,0.0377,3
견적반영,250,자원·LLM,0.0376,1
견적반영,251,수집주기,0.0374,1
견적반영,252,워크플로우,0.0374,1
견적반영,253,cpu/메모리/GPU/PVC,0.0372,1
견적반영,254,네트워크,0.0372,1
견적반영,255,수집)을,0.0365,1
견적반영,256,수집/생성,0.0365,1
견적반영,257,처리에,0.0362,1
견적반영,258,경력이,0.0361,1
견적반영,259,데이터셋은,0.0361,1
견적반영,260,단계에서,0.0355,2
견적반영,261,수행,0.0354,1
견적반영,262,탐지,0.0353,1
견적반영,263,작업,0.0352,4
견적반영,264,상담,0.0351,1
견적반영,265,분리(상담사-고객)가,0.0351,1
견적반영,266,도입-본론(상담)-종결'의,0.0351,1
견적반영,267,데이터셋(DAR-006)의,0.0351,1
견적반영,268,구조(데이터,0.0349,1
견적반영,269,기능(모델,0.0347,1
견적반영,270,할당,0.0345,2
견적반영,271,자원할당,0.0343,1
견적반영,272,데이터베이스,0.0343,1
견적반영,273,지원하여야,0.0342,1
견적반영,274,대화창,0.0341,1
견적반영,275,대화를,0.0341,1
견적반영,276,업데이트,0.0341,3
견적반영,277,문서화,0.034,3
견적반영,278,처리하여,0.0339,2
견적반영,279,사용률,0.0338,1
견적반영,280,사용률과,0.0338,1
견적반영,281,사용률은,0.0338,1
견적반영,282,표시,0.0337,2
견적반영,283,검색(Semantic,0.0335,2
견적반영,284,추출·저장을,0.0334,1
견적반영,285,추출정보(제출자료)의,0.0333,1
견적반영,286,민원처리,0.033,1
견적반영,287,자동분류,0.0329,1
견적반영,288,자동응답,0.0329,1
견적반영,289,공통플랫폼,0.0326,1
견적반영,290,공통플랫폼을,0.0326,1
견적반영,291,단계에,0.0326,1
견적반영,292,정제,0.0325,2
견적반영,293,추출하고,0.0325,1
견적반영,294,최적화,0.0325,1
견적반영,295,모델로,0.0324,3
견적반영,296,수집･학습된,0.0323,1
견적반영,297,가능할,0.0319,3
견적반영,298,도입,0.0317,1
견적반영,299,수집대상,0.0314,2
견적반영,300,처리(API는,0.0312,1
견적반영,301,시스템·분석,0.0309,1
견적반영,302,구축된,0.0308,1
견적반영,303,변환,0.0308,1
견적반영,304,시스템은,0.0306,2
견적반영,305,분석에,0.0305,1
견적반영,306,적정,0.0304,1
견적반영,307,적정한,0.0304,1
견적반영,308,도구별,0.0304,1
견적반영,309,자동계산,0.0303,1
견적반영,310,자동감지,0.0303,1
견적반영,311,민원,0.0301,2
견적반영,312,LLM,0.0299,1
견적반영,313,서버에,0.0295,2
견적반영,314,개발환경에서,0.0295,1
견적반영,315,개발환경을,0.0295,1
견적반영,316,AI학습데이터셋,0.0295,1
견적반영,317,학습데이터셋의,0.0295,1
견적반영,318,수집의,0.0294,2
견적반영,319,수집·관리,0.0294,1
견적반영,320,데이터(피드백,0.0293,1
견적반영,321,모니터링(RAG,0.0292,1
견적반영,322,스토리지(데이터레이크)에,0.0291,1
견적반영,323,국방통합데이터센터내,0.0291,1
견적반영,324,기능점수,0.0291,1
견적반영,325,자동생성하는,0.029,1
견적반영,326,데이터로,0.0289,2
견적반영,327,생성형,0.0287,2
견적반영,328,구성되어야,0.0284,1
견적반영,329,발급,0.0283,2
견적반영,330,제공하는,0.0281,2
견적반영,331,분석은,0.028,1
견적반영,332,상태(활성·대기·오류·처리,0.028,1
견적반영,333,상태·처리,0.028,1
견적반영,334,문서·데이터,0.0278,1
견적반영,335,수행할,0.0276,1
견적반영,336,구조(스키마·모델,0.0274,1
견적반영,337,기능의,0.0274,1
견적반영,338,기능/서비스,0.0274,1
견적반영,339,정형데이터,0.0274,2
견적반영,340,정형,0.0273,1
견적반영,341,관리자가,0.0272,6
견적반영,342,처리구조,0.0269,1
견적반영,343,기본기능,0.0268,1
견적반영,344,백업방안,0.0263,2
견적반영,345,수립,0.0263,1
견적반영,346,수립(비용,0.0263,1
견적반영,347,CPU·메모리·실행,0.0263,1
견적반영,348,구성하여야,0.026,1
견적반영,349,AI판단,0.026,1
견적반영,350,AI거버넌스를,0.026,1
견적반영,351,부하를,0.0259,1
견적반영,352,부하테스트,0.0259,1
견적반영,353,자동화된,0.0258,2
견적반영,354,구성은,0.0257,1
견적반영,355,구성과,0.0257,1
견적반영,356,수집되는,0.0256,1
견적반영,357,수집/관리/활용,0.0256,1
견적반영,358,기반의,0.0255,2
견적반영,359,프롬프트에,0.0253,1
견적반영,360,프롬프트를,0.0253,1
견적반영,361,전처리·검색,0.0253,1
견적반영,362,알림,0.0253,1
견적반영,363,알림을,0.0253,1
견적반영,364,등)와,0.0252,1
견적반영,365,구성으로,0.0251,1
견적반영,366,해외수집,0.0251,1
견적반영,367,메타데이터에,0.0251,1
견적반영,368,모델명,0.025,2
견적반영,369,배포/모니터링,0.0249,2
견적반영,370,IaaS(서버,0.0248,1
견적반영,371,전문모델(sLLM)별,0.0248,1
견적반영,372,전문모델별,0.0248,1
견적반영,373,가능한,0.0248,2
견적반영,374,관리를,0.0246,2
견적반영,375,수집데이터의,0.0244,1
견적반영,376,자원에,0.0244,3
견적반영,377,지원하며,0.0243,1
견적반영,378,수동학습,0.0235,1
견적반영,379,단계적,0.0234,1
견적반영,380,템플릿,0.0233,1
견적반영,381,템플릿의,0.0233,1
견적반영,382,템플릿별,0.0233,1
견적반영,383,템플릿에,0.0233,1
견적반영,384,템플릿을,0.0233,1
견적반영,385,요건,0.0233,1
견적반영,386,검색된,0.0233,3
견적반영,387,버전을,0.0231,2
견적반영,388,검색이,0.023,3
견적반영,389,가명처리,0.0229,2
견적반영,390,연결,0.0227,1
견적반영,391,chainer,0.0227,1
견적반영,392,서버내,0.0226,1
견적반영,393,데이터길잡이,0.0226,1
견적반영,394,구조·데이터,0.0226,1
견적반영,395,데이터(예,0.0226,1
견적반영,396,문서·지식,0.0225,1
견적반영,397,구성에,0.0224,1
견적반영,398,구성(1식,0.0224,1
견적반영,399,처리결과,0.0224,1
견적반영,400,처리결과에,0.0224,1
견적반영,401,환경,0.0223,2
견적반영,402,GPU/CPU/메모리,0.0223,1
견적반영,403,알림항목(GPU온도,0.0223,1
견적반영,404,주요자원,0.0221,1
견적반영,405,자원사용량을,0.0221,1
견적반영,406,지원할,0.0221,1
견적반영,407,수집에,0.0221,1
견적반영,408,수집체계,0.0221,1
견적반영,409,워크스페이스별,0.022,2
견적반영,410,프레임워크/라이브러리,0.022,2
견적반영,411,데이터·모델,0.022,1
견적반영,412,이상,0.0218,1
견적반영,413,IDE,0.0217,2
견적반영,414,IDE를,0.0217,2
견적반영,415,"정보,",0.0217,1
견적반영,416,자동을,0.0216,1
견적반영,417,요청·승인·반려·자동,0.0216,1
견적반영,418,모델이,0.0212,3
견적반영,419,문서분석,0.0212,1
견적반영,420,문서(HWPX,0.0212,1
견적반영,421,SW사업,0.021,1
견적반영,422,추출을,0.021,1
견적반영,423,반자동,0.0209,1
견적반영,424,빅데이터,0.0208,1
견적반영,425,모니터링에,0.0208,1
견적반영,426,모니터링하여,0.0208,1
견적반영,427,워크스페이스를,0.0208,1
견적반영,428,통합문서관리시스템을,0.0207,1
견적반영,429,문서는,0.0206,3
견적반영,430,분리,0.0205,1
견적반영,431,출력을,0.0204,2
견적반영,432,인프라는,0.0204,1
견적반영,433,자동비교(일치여부,0.0202,1
견적반영,434,자동비교,0.0202,1
견적반영,435,지원하는,0.0202,1
견적반영,436,전처리를,0.0201,1
견적반영,437,레이아웃,0.0196,1
견적반영,438,기능에,0.0195,1
견적반영,439,데이터/데이터모델,0.0195,1
견적반영,440,데이터셋(플랫폼,0.0195,1
견적반영,441,모델·API,0.0194,1
견적반영,442,파일,0.0193,2
견적반영,443,파일(pdf,0.0193,2
견적반영,444,파일경로,0.0193,2
견적반영,445,등)에,0.0193,2
견적반영,446,등)의,0.0193,2
견적반영,447,등)를,0.0193,2
견적반영,448,시각화,0.0192,1
견적반영,449,시각화(그래프·표·타임라인,0.0192,1
견적반영,450,추출기능을,0.0192,1
견적반영,451,호출,0.0191,1
견적반영,452,수집·적재,0.0191,1
견적반영,453,연계·수집,0.0189,1
견적반영,454,수집은,0.0189,1
견적반영,455,수집이,0.0189,1
견적반영,456,수집한,0.0189,1
견적반영,457,재수집,0.0189,1
견적반영,458,로그수집,0.0189,1
견적반영,459,설정할,0.0189,2
견적반영,460,지식검색,0.0188,2
견적반영,461,종료,0.0187,1
견적반영,462,분리된,0.0187,1
견적반영,463,환경(MLOps)-AI플랫폼,0.0185,1
견적반영,464,AI플랫폼은,0.0185,1
견적반영,465,AI플랫폼과,0.0185,1
견적반영,466,AI플랫폼에서,0.0185,1
견적반영,467,검색을,0.0183,3
견적반영,468,프로파일(GPU,0.0182,1
견적반영,469,환경구성,0.0182,1
견적반영,470,환경구성을,0.0182,1
견적반영,471,구성방안을,0.0182,1
견적반영,472,구성시,0.0182,1
견적반영,473,재학습,0.0181,1
견적반영,474,적용,0.0181,2
견적반영,475,적용하고,0.0181,2
견적반영,476,옵션/기능,0.018,1
견적반영,477,모델이나,0.0174,1
견적반영,478,처리결과를,0.0174,1
견적반영,479,질의어를,0.0174,1
견적반영,480,배포(Blue-Green,0.0173,1
견적반영,481,개발·배포,0.0173,1
견적반영,482,검색·응답,0.0173,1
견적반영,483,멀티노드/멀티GPU,0.0172,1
견적반영,484,전문인력이,0.0171,1
견적반영,485,확장,0.0169,1
견적반영,486,구성할,0.0169,1
견적반영,487,추출한,0.0169,1
견적반영,488,데이터(Raw,0.0168,1
견적반영,489,데이터(Silver,0.0168,1
견적반영,490,데이터(Gold,0.0168,1
견적반영,491,데이터셋을,0.0168,1
견적반영,492,모델링,0.0167,1
견적반영,493,모델링도구,0.0167,1
견적반영,494,포함하여,0.0167,1
견적반영,495,민원사례,0.0167,1
견적반영,496,민원사례를,0.0167,1
견적반영,497,민원인,0.0167,1
견적반영,498,결과(민원-답변)를,0.0167,1
견적반영,499,민원경로,0.0167,1
견적반영,500,민원내용,0.0167,1
견적반영,501,이력관리,0.0166,1
견적반영,502,실험,0.0166,2
견적반영,503,실험을,0.0166,2
견적반영,504,질의를,0.0165,1
견적반영,505,문서군으로,0.0165,1
견적반영,506,후처리,0.0165,1
견적반영,507,방식을,0.0165,2
견적반영,508,방식,0.0165,2
견적반영,509,방식의,0.0165,2
견적반영,510,출력(처리,0.0163,1
견적반영,511,처리일,0.0163,1
견적반영,512,고품질,0.0163,1
견적반영,513,수집·축적해야,0.0162,1
견적반영,514,제공(문서의,0.0162,1
견적반영,515,작업을,0.0161,2
견적반영,516,실행,0.016,1
견적반영,517,파일·코드·실행,0.016,1
견적반영,518,워크스페이스만,0.0159,1
견적반영,519,API/MCP,0.0158,1
견적반영,520,API·MCP·파일,0.0158,1
견적반영,521,학습하여,0.0158,2
견적반영,522,업데이트가,0.0157,1
견적반영,523,처리업무,0.0157,1
견적반영,524,신청/승인,0.0156,1
견적반영,525,신청,0.0156,1
견적반영,526,학습용,0.0156,1
견적반영,527,작업환경(컨테이너)의,0.0153,1
견적반영,528,단계에서E-감사시스템으로,0.0153,1
견적반영,529,Compute,0.0152,1
견적반영,530,처리(마스킹,0.0152,1
견적반영,531,환경에서,0.0151,1
견적반영,532,Agent들을,0.0151,1
견적반영,533,Multi-Agent,0.0151,1
견적반영,534,Agent가,0.0151,1
견적반영,535,Agent를,0.0151,1
견적반영,536,Agent는,0.0151,1
견적반영,537,Agent의,0.0151,1
견적반영,538,저장/수집,0.015,1
견적반영,539,수집·정제,0.015,1
견적반영,540,설정이,0.0149,2
견적반영,541,대응방안을,0.0149,1
견적반영,542,단계와,0.0149,2
견적반영,543,구현을,0.0149,1
견적반영,544,구현의,0.0149,1
견적반영,545,수집기,0.0149,2
견적반영,546,가중치ㆍ데이터,0.0148,1
견적반영,547,RAG·학습데이터,0.0148,1
견적반영,548,데이터·모델·패키지를,0.0148,1
견적반영,549,버전별로,0.0148,1
